"biz_rest.business_id" "biz_rest.stars" "biz_rest.longitude" "biz_rest.latitude" "biz_rest.state" "biz_rest.attributes..Take.out." "biz_rest.attributes..Takes.Reservations." "biz_rest.attributes..Wi.Fi." "biz_rest.attributes.Caters"
"20996" "9nmeU-OOyxkn8vRy5dolNg" 2 -88.2218027 40.1065109 "IL" TRUE FALSE "paid" FALSE
"20997" "ehpI2R49yR6Yb4PgQeSrnA" 2.5 -111.983387206127 33.6028177166457 "AZ" TRUE FALSE "free" TRUE
"20999" "PC5QbbjdGIGxzigIw7f7iw" 3 -115.2841268 36.3006294 "NV" TRUE FALSE "no" TRUE
"21000" "ql12LAdBdaqT3-zuRU6QHA" 3 -112.0691194 33.4526031 "AZ" TRUE FALSE "free" TRUE
"21003" "tSNpBgk_uXt6kmtChX39tg" 3.5 -111.9121957 33.3479845 "AZ" TRUE FALSE "no" TRUE
"21006" "deFBCKjvB6i3-LX12JlIuQ" 4 -115.251559111144 36.1435827060002 "NV" TRUE TRUE "free" FALSE
"21010" "dvO4zlxg3GoK_CiqbvtxbQ" 4 -88.2088348 40.1137608 "IL" TRUE TRUE "no" FALSE
"21013" "6-j1ScfaCJzs82qlY29mmg" 2.5 -111.683832295239 33.3928115033834 "AZ" TRUE FALSE "no" TRUE
"21015" "n95VKf2ldyq2DQZJJ22Dxg" 3 -115.2593102 36.1915723 "NV" TRUE FALSE "no" TRUE
"21016" "tv3qQk43GgNRxhu5LK2HXw" 3.5 -115.313466909343 36.1578881717939 "NV" TRUE FALSE "no" FALSE
"21020" "qj7WihihB03Z5xR4G1d9yw" 3.5 -111.940817769808 33.4230751175174 "AZ" TRUE FALSE "no" FALSE
"21021" "AVQG9O8zAnW_f2a8MU8b2A" 4 -115.2098129 36.1486584 "NV" TRUE FALSE "no" TRUE
"21022" "pdkMD-TDYSeRg5PTa7iOIw" 3 -111.909610927105 33.3487234722503 "AZ" TRUE FALSE "no" FALSE
"21023" "okIe9wrzZuGa38O0WC3I9Q" 3 -111.842356 33.3027643 "AZ" FALSE FALSE "no" FALSE
"21025" "AM36SGbY0Beq3Jtc9YQv4A" 3.5 -115.1740769 36.0912409 "NV" FALSE TRUE "no" FALSE
"21028" "YjBPqE7OqQrE7fi3IxbxZw" 3 -112.0684502 33.637366 "AZ" TRUE FALSE "no" TRUE
"21029" "hCmarzJoLFQ8VqAP3aUcjg" 4 -115.1149077 36.02818 "NV" TRUE TRUE "no" TRUE
"21030" "M7LEY5gIpGEeYgo_DrHlnw" 4.5 -115.223775878549 36.2386764860178 "NV" TRUE FALSE "no" TRUE
"21031" "C9pIR3vVgtO_Uo6Daq3Tzw" 4.5 -111.9075196 33.406601 "AZ" TRUE TRUE "no" TRUE
"21034" "Vm256P3nWpc8lHF32wjTtQ" 4 -111.8857245 33.5691722 "AZ" TRUE TRUE "free" FALSE
"21036" "loDr_oPs6HEwlgZNpqgpAQ" 4 -73.5695885 45.5221387 "QC" TRUE FALSE "free" FALSE
"21037" "bE_F716QBj0xdMGShapUOQ" 4 -115.1178336 36.0284419 "NV" TRUE FALSE "no" FALSE
"21038" "3KUwS1FedV0_L5y_D9YAiQ" 3.5 -89.3925202 43.0748105 "WI" TRUE FALSE "no" FALSE
"21039" "cL2DV9djtFw7nT2kL_AuUQ" 4.5 -111.8263843 33.3840232 "AZ" TRUE TRUE "free" FALSE
"21040" "5jNtBhy6kPauSW7xvuSgcg" 5 -111.484498567879 33.062852525046 "AZ" TRUE TRUE "free" TRUE
"21042" "PP1iNmpyRIEVpWv98IVvFw" 4 -80.004628 40.4408249 "PA" TRUE TRUE "free" TRUE
"21043" "nXf-BsH3EgtoCPqmLS0M7A" 4.5 -115.2796682 36.1439829 "NV" TRUE TRUE "free" TRUE
"21045" "ALyPp3EcJprdsmdoWieN4A" 3.5 -115.2672312 36.0206629 "NV" TRUE FALSE "no" FALSE
"21046" "l3ZH41X7rNxP2K75stSWvw" 4 -79.8972646 40.4395224 "PA" TRUE TRUE "free" TRUE
"21048" "ezv2z7IlkKlvZdBPo1Msmw" 3.5 -89.3821939 43.0731927 "WI" TRUE FALSE "no" FALSE
"21049" "xDdJ6CFxbJlUrRQUDW6Bcg" 3.5 -111.9611113 33.4130078 "AZ" TRUE FALSE "free" FALSE
"21050" "zhkgI67yHQpac0kbMpk5IQ" 3.5 -111.7196651 33.3229738 "AZ" TRUE FALSE "free" TRUE
"21051" "P4HSSoaq78lPXXs0xE6q_w" 4 -111.857029627468 33.349130240868 "AZ" TRUE TRUE "free" TRUE
"21052" "hHfPc13Zn2X33fjLZegl_Q" 3.5 -111.8741736 33.3629354 "AZ" TRUE TRUE "free" TRUE
"21056" "fUQz6bofFVS3pKPJOBQQ5A" 4 -115.218045608829 36.1261338466408 "NV" TRUE TRUE "free" TRUE
"21057" "KcWUgvyl64Vp0PfwQRZQkw" 4 -115.170204628877 36.1224648761978 "NV" FALSE TRUE "no" FALSE
"21060" "lsEhz6Lz1-UBGbwHACDJtw" 4 -111.893512550648 33.6278142695705 "AZ" TRUE FALSE "free" FALSE
"21061" "sPI0AqWHMeJB_UeZ5FRscg" 3.5 -88.223116 40.1166989 "IL" TRUE TRUE "free" TRUE
"21062" "brh2UFHRO0bFfq7KUTbQFA" 4 -115.0451999 36.0631356 "NV" TRUE FALSE "free" TRUE
"21063" "gUz5Gdf7biNIhTQwg2V6Gw" 3.5 -111.879218 33.581511 "AZ" TRUE FALSE "no" TRUE
"21064" "dfzu6qhwowIc0rFeD2HNvg" 3 -115.2426053 36.1125192 "NV" TRUE FALSE "no" FALSE
"21065" "6bBJymP2jh-tenBY8zvL1A" 4.5 -115.241967196218 36.1793237865282 "NV" TRUE FALSE "no" FALSE
"21067" "Cz38R9P6W7fXKXzjbouZzA" 3.5 -112.1042514 33.0786759 "AZ" FALSE TRUE "no" FALSE
"21068" "k4JV4ZZpePUvyYRB56k75g" 3.5 -89.3939631 43.0470342 "WI" TRUE TRUE "free" TRUE
"21069" "6PuVFIL1rF5E-qu0Wq-Gug" 4 -89.49836 43.0571089 "WI" TRUE TRUE "no" FALSE
"21070" "vqwvB3D3PcYWTlZDbbFT6Q" 3.5 -111.7432591 33.297871 "AZ" TRUE FALSE "no" TRUE
"21073" "seb9kkkPuw3J0r5IJGLhsA" 3.5 -73.5861671 45.520524 "QC" TRUE FALSE "free" TRUE
"21074" "C9JmR3jZfGnW6xbPMCT3aQ" 4 -112.0982917 33.5386352 "AZ" TRUE FALSE "no" TRUE
"21075" "VlWAXFH5mqzQA9QNt_Azug" 4.5 -115.1979987 36.1264765 "NV" TRUE TRUE "free" FALSE
"21076" "toOT-772gqKa4HhcIfzL2g" 5 -115.115738 36.175599 "NV" TRUE TRUE "no" TRUE
"21077" "JZIrpctrRbJwmQvCPaThtQ" 5 -115.0788545 36.1600326 "NV" TRUE TRUE "free" TRUE
"21079" "uipUN3oBtOVnA4lSFaW-nA" 4.5 -111.9054939 33.5737714 "AZ" TRUE FALSE "free" TRUE
"21080" "mJOgjR0dZlEtD656oUzlzQ" 2 -111.839583 33.249132 "AZ" TRUE FALSE "free" TRUE
"21082" "3fY0Hkcx9GM5HIQxDMWPIg" 4 -112.096976 33.538144 "AZ" TRUE TRUE "no" TRUE
"21084" "QqWjwc0tzkSNT9h7Y3BVOQ" 3.5 -115.1794971 36.2865843 "NV" TRUE FALSE "no" TRUE
"21085" "VU9WjRX0DfqodzAt27Z4gg" 3.5 -80.9393927717759 35.1338036464353 "NC" TRUE FALSE "no" FALSE
"21086" "1l-ZJusyBO9R4AN7PrqLBA" 4.5 -115.225644572669 36.1161767280234 "NV" TRUE FALSE "no" TRUE
"21087" "MJLe4pP-0ZOFHuFt0CIoRw" 4 -115.218049065607 36.1260924373574 "NV" TRUE TRUE "free" TRUE
"21089" "zhYjsLg01y17-oEHN6AFPQ" 3.5 -80.8419438 35.2249747 "NC" TRUE FALSE "free" FALSE
"21091" "ozgJsYVsskxn3n9HMqqMdw" 4 -112.0479816 33.5318417 "AZ" TRUE FALSE "free" FALSE
"21093" "Ft2G2rrmtM5WwVRssrQZNg" 4 -115.1727367 36.1142391 "NV" TRUE TRUE "no" FALSE
"21097" "Q9HCpjB3gpc6_SwjeOrq6Q" 3 -115.156269706786 36.0125444018429 "NV" TRUE FALSE "paid" FALSE
"21099" "s5-VDvUqyYnD8RG3LPqnbQ" 4 -115.172286068401 36.1151458784834 "NV" FALSE TRUE "free" FALSE
"21103" "ShLWe_udKb4FP_CV8fnw1Q" 4 -112.219858691096 33.6399609671393 "AZ" TRUE FALSE "free" TRUE
"21105" "GlHs9dRZtEYNWChCukrGhQ" 4 -115.20668 36.273196 "NV" TRUE FALSE "no" TRUE
"21108" "wTjnWEmoguhifTT69_Wtag" 3 -111.834593228996 33.3791717954315 "AZ" TRUE FALSE "free" FALSE
"21109" "aO0t2iAKDISTjrFXJW8Drg" 4 -112.154619 33.480387 "AZ" TRUE TRUE "free" TRUE
"21111" "kET-QVVfV0nzqXipSULG6w" 3.5 -80.8419438 35.2249747 "NC" TRUE FALSE "no" FALSE
"21112" "dzAJF6U4_l13XniKOPsWrQ" 4 -80.7088519 35.3648079 "NC" TRUE TRUE "no" TRUE
"21116" "AFnknvdADQyxTvKNXJo6wg" 2.5 -111.965412609279 33.3849121442995 "AZ" TRUE FALSE "no" FALSE
"21119" "4Db74Jsyp81bei99fo-3Xg" 3 -89.5138889074137 43.0577583310069 "WI" TRUE TRUE "free" TRUE
"21120" "OGOZWLFGwvwoylzKOnXyKQ" 3.5 -111.9290887 33.5825378 "AZ" TRUE TRUE "free" TRUE
"21124" "BwfiNCOxA2B6pOLdeh1kGQ" 4 -112.1527765 33.6557032 "AZ" TRUE TRUE "no" TRUE
"21126" "-kHm3o9J0b1dO1E0ypJjHQ" 4 -3.18866389814752 55.9500316182004 "EDH" FALSE TRUE "free" FALSE
"21127" "AXxtBH6ctfRD_pPh9ZsANQ" 4.5 -80.002126 40.441062 "PA" TRUE FALSE "no" TRUE
"21128" "WxRCv2JdY6ga9eG-a1xDEQ" 4.5 -115.1359481 36.1050259 "NV" TRUE FALSE "free" TRUE
"21130" "qWHI4WUBBvJEmSKbPcSj0Q" 3.5 -89.339923 43.247959 "WI" TRUE FALSE "free" TRUE
"21131" "NzRgdX0hyaclilZwYHx-wg" 4.5 -111.929320061822 33.655733586457 "AZ" TRUE FALSE "no" TRUE
"21132" "Kkx7XMwkd8GdhWln1vEYkQ" 4 -112.064761 33.4713 "AZ" TRUE TRUE "free" TRUE
"21133" "9w0NMlgg8Z_P3JUSQK0mPA" 4 -115.243303548187 36.0727196016513 "NV" TRUE FALSE "no" TRUE
"21134" "A01nkmSFV2W8U5lHPd_XXQ" 3.5 -89.326424 43.0707675 "WI" TRUE FALSE "free" TRUE
"21135" "H0UWIZCL3f_blpL7rQdgPg" 3.5 -115.1561175 36.1459136 "NV" TRUE FALSE "paid" TRUE
"21137" "lqWA69JvNPnKppFzKcAx5A" 4 -89.2140966 43.1832054 "WI" TRUE TRUE "free" FALSE
"21138" "mX67n1UXYtKrU9HlX7gYiA" 4 -111.904261224207 33.4330446204474 "AZ" TRUE FALSE "free" TRUE
"21139" "uqgNQGDC_AQY1f9M3tPsLQ" 3.5 -115.253620172267 36.2744266072232 "NV" TRUE FALSE "no" TRUE
"21140" "7uQGIO9TuCBz1Y0-_lZY2g" 3.5 -73.580476641655 45.4945789958788 "QC" TRUE TRUE "free" FALSE
"21141" "oRuZ0qjAF2bDEzXW-80CPg" 3.5 -115.207577 35.9994653 "NV" TRUE FALSE "no" FALSE
"21142" "5gwk3RnooAftbzjjIsIkXQ" 3 -80.8404216 35.2164881 "NC" TRUE FALSE "paid" FALSE
"21144" "kiA-L7r9uHh2bqUPxuCzNQ" 4.5 -115.278283730149 36.1296859635368 "NV" TRUE TRUE "free" TRUE
"21145" "PbvL3Ay5PnyWbgXZjrN9pw" 3.5 -115.045985 36.062159 "NV" TRUE FALSE "free" FALSE
"21146" "k7g41CrVComlOhyZaM_2_A" 3.5 -115.045414 36.061697 "NV" TRUE FALSE "free" FALSE
"21149" "DMFYOSGcCliMFb_FAwQnDA" 4 -80.8548383 35.2283983 "NC" TRUE TRUE "free" TRUE
"21151" "6itthWLttScSvbM698Ux3w" 4.5 -80.8431267 35.2270869 "NC" TRUE FALSE "no" TRUE
"21152" "O5BaxsfXVo7kwX1YnjyvzA" 4.5 -115.197845501935 36.1274713788453 "NV" TRUE TRUE "no" TRUE
"21153" "r1YB-iVpNM8oP2eEqyaVbg" 4.5 -115.1714295 36.1350121 "NV" TRUE TRUE "free" TRUE
"21154" "lzQb54_a6dhaHzLHA1d_fw" 4.5 -3.1930731 55.9485167 "EDH" TRUE FALSE "free" FALSE
"21157" "WB_M09Gk4YjhoaxL5tYNEg" 3.5 -111.9112366 33.3623752 "AZ" TRUE TRUE "free" TRUE
"21158" "-r_4cKz_A8tj_SkiOL50yQ" 4.5 -115.233089299461 36.1595762338123 "NV" TRUE TRUE "free" FALSE
"21161" "47bimRPTRW5AipXRwfVA1A" 4 -115.203712 36.125883 "NV" TRUE TRUE "no" TRUE
"21162" "Rhh0mTHLAYwkldUEZamRvA" 3.5 -115.243245280397 36.2544278985778 "NV" TRUE TRUE "free" TRUE
"21163" "bdsKG7MQIMmZ73lgOaTZ0A" 2 -115.170474685729 36.1177477678124 "NV" TRUE FALSE "free" FALSE
"21164" "enZkooanyewGsjkxztL6mw" 4.5 -115.197904 36.125908 "NV" TRUE TRUE "no" FALSE
"21167" "DJcfo17B-761yesIILSxEQ" 4 -111.968344225989 33.3175606248018 "AZ" TRUE FALSE "free" TRUE
"21169" "VsJLaw_o8LbeNtp5q5gboA" 3.5 -115.159512 36.2378705 "NV" TRUE FALSE "no" TRUE
"21172" "g6SHDb-0BYr2weF7heRsjg" 5 -111.875324360049 33.3629331507978 "AZ" TRUE FALSE "free" TRUE
"21174" "kZJqGhDbar8iNZxIiYM6JQ" 3.5 -115.116572 36.1301516 "NV" TRUE FALSE "no" TRUE
"21177" "cny9rhnhcYsJuTq2q4wp2A" 3.5 -115.170409 36.1182919 "NV" TRUE FALSE "no" FALSE
"21179" "707HVAsClpiHh6hgMjho-A" 4.5 -115.140467 36.167937 "NV" TRUE FALSE "no" FALSE
"21181" "CgYGechEKyViP0kg2DJrJg" 3.5 -111.7533797 33.3814186 "AZ" TRUE FALSE "free" FALSE
"21182" "epMKlsA-OoZMNcXTMmWoMw" 3.5 -89.3758712 43.0814889 "WI" TRUE FALSE "free" FALSE
"21185" "F-0jV-qVaj9jkGGRgA4Dmw" 3.5 -111.8983914 33.6194863 "AZ" TRUE FALSE "free" TRUE
"21191" "xiGt6SFOe1S6mHjLD8bK_A" 4.5 -111.9945819 33.304667 "AZ" TRUE FALSE "no" TRUE
"21193" "moX-9x1Z76IlcAM3bAu4bg" 3 -115.171400724732 36.1174535674718 "NV" TRUE FALSE "free" TRUE
"21194" "KHVjjav0MJ7qxK9J4FOZPg" 4 -112.185301601188 33.6527080397141 "AZ" TRUE TRUE "free" FALSE
"21195" "Txf_K5gcn3tfiwUWG6-PJg" 4.5 -81.0268725 35.2771088 "NC" TRUE FALSE "no" TRUE
"21196" "3uSNX-JIWLgNDDfIpV_DDg" 3 -111.626999116608 33.2491952843921 "AZ" TRUE FALSE "no" TRUE
"21198" "ed6ieiNh4Xr3bmnMyuTDdA" 3.5 -112.078715 33.5096672 "AZ" TRUE TRUE "no" TRUE
"21200" "PjviuTR-xCu7gQp_OkypFw" 4 -89.3535318 43.0921436 "WI" TRUE TRUE "no" TRUE
"21201" "-ULJMKOp7_4h63Ry1VSKAg" 3 -111.9402513 33.4259647 "AZ" TRUE FALSE "no" FALSE
"21204" "wvUZxliBWGKVu1L1fkxJHQ" 5 -111.8541615 33.3944393 "AZ" TRUE FALSE "free" TRUE
"21205" "47xaD3fBnj_cLJbRgHmKfg" 3.5 -112.357939370367 33.4431678165923 "AZ" TRUE FALSE "no" TRUE
"21208" "4BcXBxadXP8UHUb2CBt2jA" 4.5 -111.9947311 33.6417888 "AZ" TRUE FALSE "free" TRUE
"21211" "lmmDRNJZ2nq2Wxfkmmy7Jg" 4.5 -80.5245553 43.4750114 "ON" TRUE FALSE "free" TRUE
"21212" "e0HQNVQcfsTavbOsIlCd6w" 3.5 -115.334816 36.1551327 "NV" TRUE FALSE "free" FALSE
"21214" "hSMDtxfFtfBmrHx7d-3Eeg" 4.5 -115.1750346 36.1431918 "NV" TRUE TRUE "no" TRUE
"21216" "ZEztzi5cbAevZ6chnC8YAA" 3.5 -80.4944781 43.4514307 "ON" TRUE FALSE "no" FALSE
"21217" "aYGh5LBKzajGS5JjTkZRhA" 2.5 -111.687298715115 33.3256928230808 "AZ" TRUE FALSE "free" TRUE
"21218" "irFC1-ZPtRRVhgDWsNuTUQ" 3.5 -115.0629783 36.0241573 "NV" TRUE TRUE "no" TRUE
"21219" "2qPTMjevPpL277yfFfGvFw" 4.5 -80.0065429 40.455929 "PA" TRUE FALSE "no" FALSE
"21220" "dKZguiNXV0ZPQLLqDt84Og" 4 -89.52035 42.99464 "WI" TRUE FALSE "free" FALSE
"21221" "sphMxGkYY5OR7uleFxk_WQ" 4 -115.153959 36.157897 "NV" TRUE FALSE "free" TRUE
"21225" "Jo9RAtbZWSAN9JHl3HOEog" 3.5 -79.931512 40.455763 "PA" TRUE FALSE "no" FALSE
"21226" "cOPKrTpfmse01coqXiX-CQ" 4 -115.1728055 36.1326596 "NV" TRUE FALSE "no" TRUE
"21227" "53qWOpcsaMw4ZQAJi5OIbw" 4 -79.9528867 40.4639582 "PA" TRUE TRUE "no" TRUE
"21228" "HXmKSaJa7hXsgeCozQs-uQ" 4.5 -115.19073345264 36.1335902957906 "NV" TRUE FALSE "free" TRUE
"21229" "LvUFJbUfGT7Q4m-cUIH4CQ" 4.5 -111.888933 33.700868 "AZ" TRUE TRUE "no" TRUE
"21230" "VgLiSW1iGkpzIEXOgvUBEw" 4.5 -115.280914306641 36.0560760498047 "NV" TRUE FALSE "free" TRUE
"21233" "1PLphb49nc8qgvarz30rGg" 4 -115.275899581611 36.1299302223499 "NV" TRUE FALSE "no" TRUE
"21236" "sih8j621A66QoiUFues5qQ" 4.5 -115.140640474856 36.1678783156885 "NV" TRUE FALSE "free" TRUE
"21239" "wd3nrdoEpikmGcf4NX0ziA" 4.5 -115.2438663 36.0865493 "NV" TRUE TRUE "free" TRUE
"21243" "D7q8OEOSA5Tj4CJ6fOtfhA" 4 -73.6265482753515 45.4714171683822 "QC" TRUE FALSE "no" TRUE
"21244" "ScSwwoFcIC0mf1vU-6p8eQ" 3.5 -115.244175249213 36.0481291765329 "NV" TRUE FALSE "free" FALSE
"21249" "AtTPbaoMIT0jrMYBDD9H-w" 4 -73.555499 45.4995006 "QC" FALSE TRUE "no" FALSE
"21252" "NQCUToLtPzvqyp0OT3pFJQ" 4 -80.756007 35.309098 "NC" TRUE TRUE "free" TRUE
"21255" "j1Ii8r1H4AZ0FAbJAdk3Qw" 4 -111.92612 33.532577 "AZ" TRUE TRUE "no" TRUE
"21256" "spgzzx5RbKhBvAlZLAxo_A" 4 -115.146141233775 36.1672332268753 "NV" TRUE FALSE "free" TRUE
"21258" "SLYSf1PKn25k-w7NUWqKFw" 4.5 -73.5673123 45.5115083 "QC" TRUE FALSE "free" FALSE
"21260" "dlKGM9KRZyN9cUjbFpf8sg" 4.5 -115.062406158737 36.1908440650445 "NV" TRUE TRUE "no" FALSE
"21261" "9r98bxT8fCMkTef7UM6GZA" 2.5 -112.1233078 33.6666997 "AZ" TRUE FALSE "no" TRUE
"21264" "qHWMhZDU9_cXfaNCwG-sAQ" 2 -80.8450235 35.2390498 "NC" TRUE TRUE "free" FALSE
"21266" "M3G_xbxxfkupkemCZzXh9g" 5 -115.2654135 36.2636911 "NV" TRUE TRUE "no" TRUE
"21272" "h27XSUr66bI87J01FsYDpw" 3.5 -79.9341804 40.4513696 "PA" TRUE TRUE "free" TRUE
"21274" "HzQ2B6p8OuHOtYnXPqvd8w" 4 -111.906001709806 33.5427839136623 "AZ" TRUE FALSE "free" TRUE
"21276" "cb4YeNdl6MUWis906tzFVQ" 4 -115.2074151 36.123621 "NV" TRUE TRUE "no" TRUE
"21278" "BWRU1OGnkjQvqSDvrR1FnQ" 3 -80.763197 35.2910161 "NC" TRUE FALSE "no" TRUE
"21279" "7vs3ealcrQfPH8xYgAek2A" 4 -80.9848619 35.1028674 "NC" TRUE FALSE "free" TRUE
"21280" "vZ4CIMfeos6K7OyYDIlwrQ" 3.5 -115.335128545886 36.157109469226 "NV" TRUE TRUE "free" TRUE
"21282" "WgsKcV4zZ2JnxUj9lKdn9Q" 3 -115.2967291 36.0977846 "NV" TRUE FALSE "no" FALSE
"21284" "NAG_v7sl8SNAcJdCNvQQ1A" 2 -80.880839 35.107849 "NC" TRUE FALSE "no" FALSE
"21286" "-wPCXTp-dagJvJY_iYzKFQ" 3.5 -80.8492716 35.1717353 "NC" TRUE FALSE "free" FALSE
"21287" "Ah5sMocfo1FTk6vekMLM6g" 4 -115.100014 35.9952822 "NV" TRUE TRUE "free" TRUE
"21288" "KwdLZqekPwpTz1m8sNKQGA" 4.5 -111.9247272 33.6263425 "AZ" TRUE FALSE "free" FALSE
"21289" "PnjGvRgFgnfohY0nyOnKCQ" 4 -73.5797399809547 45.5275586124373 "QC" FALSE FALSE "no" FALSE
"21290" "HYcO2FLgOOCbZ10s3i3bjQ" 3.5 -73.5811857 45.518385 "QC" TRUE FALSE "free" TRUE
"21291" "aybLDQRhUwOr7WoQfdofPQ" 3.5 -89.3858351 43.0752003 "WI" FALSE TRUE "free" TRUE
"21292" "K8b-PV0Lo_Z0KylMI6wkhQ" 3.5 -115.20638 36.006571 "NV" TRUE FALSE "free" FALSE
"21293" "fmfiSDAJtjxbnRBBtYhnNw" 4 -89.2700948193669 43.166395721891 "WI" TRUE FALSE "no" TRUE
"21298" "51vtDjP79vBjaI5dbkPoPw" 4 -112.0871161 33.4549602 "AZ" TRUE FALSE "no" TRUE
"21301" "phhIK_ibq30MYfPe1RqnuQ" 4 -89.387364 43.074337 "WI" FALSE TRUE "free" FALSE
"21302" "CS50YtZAAFnMmzXSEveVrw" 4 -115.0406679 36.1678611 "NV" TRUE TRUE "free" TRUE
"21303" "0EXVIF07vw-QTTy9V7-ebg" 4 -111.6340048 33.2418524 "AZ" TRUE FALSE "free" TRUE
"21304" "TRcQQJ6h4wdf2_zAyJXR_Q" 4.5 -115.3060503 36.113251 "NV" TRUE TRUE "free" TRUE
"21308" "X21MFby16iSYdyf-Ywa6pg" 3 -80.8122058 35.0538139 "NC" TRUE TRUE "no" FALSE
"21309" "1a1WNQw-0lwjl2FBapFbHA" 4 -115.282548 36.1735789 "NV" TRUE TRUE "free" TRUE
"21310" "66uRGJVchKxS-8MdUWbc_g" 2.5 -112.551914033688 33.4403285795479 "AZ" TRUE FALSE "no" TRUE
"21315" "fKoyvPd1eJOa9EcZ6sk4gA" 5 -80.8048244 35.2477482 "NC" TRUE FALSE "free" TRUE
"21317" "WVROoufaakh1iqd0jl3_8A" 5 -115.1176266 36.0220804 "NV" TRUE FALSE "free" TRUE
"21318" "FL0naHNgPpXRB9w2nTsPLA" 4 -111.9108324 33.4803201 "AZ" TRUE FALSE "free" TRUE
"21319" "GjbCtTIClnXdsJ8W3j8GZw" 2 -79.865458 40.390315 "PA" FALSE FALSE "no" FALSE
"21321" "wmm19sGdCiL5IZhViYQY2Q" 4.5 -115.2074043 36.1299924 "NV" TRUE TRUE "no" FALSE
"21322" "IheYoy35P3l11BQ1pNA9pg" 4 -112.09906373173 33.6567037375157 "AZ" TRUE FALSE "no" TRUE
"21323" "A8XLtmxLAhgpQPaSHSLJFA" 2 -111.996408471052 33.4338945547367 "AZ" TRUE FALSE "free" FALSE
"21324" "rL_-lD63VOITLPeJIWo-kA" 3.5 -115.181059402477 36.2919636811491 "NV" FALSE FALSE "no" FALSE
"21326" "AstBY--d6rxLfrVIfXHF0g" 4 -112.080959347885 33.4800301694915 "AZ" TRUE TRUE "free" TRUE
"21331" "UJHeQyOB7JJPJZ5pfB3Zvw" 1 -115.169535669084 36.1037360392568 "NV" TRUE FALSE "no" FALSE
"21336" "5se9c1ggSm2oMrnWO3ZSgw" 4 -115.2410939 36.114987 "NV" TRUE TRUE "no" TRUE
"21337" "EYpqqsJZ3L2EFAPK-NEOFA" 4 -3.1884128 55.9575363 "MLN" FALSE TRUE "free" FALSE
"21338" "0wkFwbx-6gWusPuDkqgR7A" 3.5 -111.743575148284 33.2965900014225 "AZ" TRUE FALSE "no" FALSE
"21339" "WBljdyf5DAfNiTYnT3iD0Q" 4 -115.138203230411 36.1677987234667 "NV" TRUE FALSE "free" FALSE
"21341" "KN-3Sg8TZ-y67026TFwmjw" 4 -115.2367146 36.1586036 "NV" TRUE TRUE "free" TRUE
"21342" "ZpB2O-WAbbRHdP0V8GrwXA" 4 -115.0833621 36.022463 "NV" TRUE FALSE "free" TRUE
"21343" "OEUIE8VBa1BbBfr5EPcTOA" 4.5 -115.0488253 36.0280487 "NV" TRUE FALSE "free" TRUE
"21344" "yZXEELxi8KMwzXCHP345GQ" 4.5 -115.2419755 36.1433968 "NV" TRUE TRUE "free" TRUE
"21345" "ivu21BhbezZO9se1ueFZdw" 2.5 -111.6852692 33.3209915 "AZ" TRUE FALSE "no" FALSE
"21346" "9l4Xip3KZgN1DsdG9s1KbA" 4.5 -73.5743031 45.4995901 "QC" TRUE TRUE "free" TRUE
"21347" "d-BJXFy5-yEjPz9eP2yWgQ" 4 -80.874879 35.128067 "NC" TRUE FALSE "free" TRUE
"21349" "KEQibmrdbSTOU14-awi5nA" 4 -115.31363 36.1573134 "NV" TRUE FALSE "free" FALSE
"21352" "IoLpMyOXR73OlQnjjPUA-A" 3.5 -115.233243180948 36.1000780942851 "NV" TRUE TRUE "no" TRUE
"21354" "GJKeYVxt8rPmApzr4Qq5qw" 4.5 -73.6029026 45.54704 "QC" FALSE TRUE "free" FALSE
"21355" "0Pld-vw_vixjIPaI9G2EPA" 3.5 -80.6992856 35.0702265 "NC" TRUE TRUE "free" TRUE
"21356" "GjQbbMwu8OzictyBdgYY5g" 4 -115.1578748 36.1427564 "NV" FALSE TRUE "free" TRUE
"21357" "QXffVRWRLx3pZzgN9KeQkA" 3 -115.1578748 36.1427564 "NV" TRUE TRUE "free" TRUE
"21360" "I8w0X-51CLuygi1WODYDzQ" 4 -73.5823901 45.5174678 "QC" TRUE FALSE "no" TRUE
"21361" "3QmM_VedBZbBFJ-Vdp7aVA" 4 -73.5790686 45.4939778 "QC" TRUE TRUE "free" FALSE
"21362" "fQ7SbA43Tyv6Iqh8GbyqxA" 3.5 -115.1568604 36.1022497 "NV" TRUE TRUE "no" TRUE
"21364" "VhPl4EC9czYKx6T0ZyIwJw" 4 -115.302342 36.207074 "NV" TRUE FALSE "free" TRUE
"21365" "BMjggIgOghBMEXPo8q7q3w" 4.5 -112.064508 33.5313101 "AZ" TRUE TRUE "no" TRUE
"21367" "J6rIkpGl2ZipFDd5zk4Nzw" 4 -115.226203159381 36.1267246355082 "NV" TRUE TRUE "no" TRUE
"21368" "mMRmZwyaBUCYhkDHGkmfIg" 4 -115.3041999 36.1931046 "NV" TRUE FALSE "no" TRUE
"21371" "65A4lFOkNdw3csp7xBnW2A" 3 -115.116311 36.100361 "NV" TRUE FALSE "no" TRUE
"21372" "_GnpdDmPqtrXkUHZ8YtvwA" 4.5 -112.38023 33.49234 "AZ" TRUE FALSE "free" FALSE
"21374" "mlg5-KAiYQmJrll64AADNA" 4 -111.927584235196 33.5781536124813 "AZ" TRUE TRUE "free" TRUE
